          ntotiter
              1000
             Niter        Best_route     Elite_average
               828           4.32543           4.32543
               829           4.32543           4.32543
               830           4.32543           4.32543
               831           4.32543           4.32543
               832           4.32543           4.32543
               833           4.32543           4.32543
               834           4.32543           4.32543
               835           4.32543           4.32543
               836           4.32543           4.32543
               837           4.32543           4.32543
               838           4.32543           4.32543
               839           4.32543           4.32543
               840           4.32543           4.32543
               841           4.32543           4.32543
               842           4.32543           4.32543
               843           4.32543           4.32543
               844           4.32543           4.32543
               845           4.32543           4.32543
               846           4.32543           4.32543
               847           4.32543           4.32543
               848           4.32543           4.32543
               849           4.32543           4.32543
               850           4.32543           4.32543
               851           4.32543           4.32543
               852           4.32543           4.32543
               853           4.32543           4.32543
               854           4.32543           4.32543
               855           4.32543           4.32543
               856           4.32543           4.32543
               857           4.32543           4.32543
               858           4.32543           4.32543
               859           4.32543           4.32543
               860           4.32543           4.32543
               861           4.32543           4.32543
               862           4.32543           4.32543
               863           4.32543           4.32543
               864           4.32543           4.32543
               865           4.32543           4.32543
               866           4.32543           4.32543
               867           4.32543           4.32543
               868           4.32543           4.32543
               869           4.32543           4.32543
               870           4.32543           4.32543
               871           4.32543           4.32543
               872           4.32543           4.32543
               873           4.32543           4.32543
               874           4.32543           4.32543
               875           4.32543           4.32543
               876           4.32543           4.32543
               877           4.32543           4.32543
               878           4.32543           4.32543
               879           4.32543           4.32543
               880           4.32543           4.32543
               881           4.32543           4.32543
               882           4.32543           4.32543
               883           4.32543           4.32543
               884           4.32543           4.32543
               885           4.32543           4.32543
               886           4.32543           4.32543
               887           4.32543           4.32543
               888           4.32543           4.32543
               889           4.32543           4.32543
               890           4.32543           4.32543
               891           4.32543           4.32543
               892           4.32543           4.32543
               893           4.32543           4.32543
               894           4.32543           4.32543
               895           4.32543           4.32543
               896           4.32543           4.32543
               897           4.32543           4.32543
               898           4.32543           4.32543
               899           4.32543           4.32543
               900           4.32543           4.32543
               901           4.32543           4.32543
               902           4.32543           4.32543
               903           4.32543           4.32543
               904           4.32543           4.32543
               905           4.32543           4.32543
               906           4.32543           4.32543
               907           4.32543           4.32543
               908           4.32543           4.32543
               909           4.32543           4.32543
               910           4.32543           4.32543
               911           4.32543           4.32543
               912           4.32543           4.32543
               913           4.32543           4.32543
               914           4.32543           4.32543
               915           4.32543           4.32543
               916           4.32543           4.32543
               917           4.32543           4.32543
               918           4.32543           4.32543
               919           4.32543           4.32543
               920           4.32543           4.32543
               921           4.32543           4.32543
               922           4.32543           4.32543
               923           4.32543           4.32543
               924           4.32543           4.32543
               925           4.32543           4.32543
               926           4.32543           4.32543
               927           4.32543           4.32543
               928           4.32543           4.32543
               929           4.32543           4.32543
               930           4.32543           4.32543
               931           4.32543           4.32543
               932           4.32543           4.32543
               933           4.32543           4.32543
               934           4.32543           4.32543
               935           4.32543           4.32543
               936           4.32543           4.32543
               937           4.32543           4.32543
               938           4.32543           4.32543
               939           4.32543           4.32543
               940           4.32543           4.32543
               941           4.32543           4.32543
               942           4.32543           4.32543
               943           4.32543           4.32543
               944           4.32543           4.32543
               945           4.32543           4.32543
               946           4.32543           4.32543
               947           4.32543           4.32543
               948           4.32543           4.32543
               949           4.32543           4.32543
               950           4.32543           4.32543
               951           4.32543           4.32543
               952           4.32543           4.32543
               953           4.32543           4.32543
               954           4.32543           4.32543
               955           4.32543           4.32543
               956           4.32543           4.32543
               957           4.32543           4.32543
               958           4.32543           4.32543
               959           4.32543           4.32543
               960           4.32543           4.32543
               961           4.32543           4.32543
               962           4.32543           4.32543
               963           4.32543           4.32543
               964           4.32543           4.32543
               965           4.32543           4.32543
               966           4.32543           4.32543
               967           4.32543           4.32543
               968           4.32543           4.32543
               969           4.32543           4.32543
