          ntotiter
              1000
             Niter        Best_route     Elite_average
               884           2.58237           2.58237
               885           2.58237           2.58237
               886           2.58237           2.58237
               887           2.58237           2.58237
               888           2.58237           2.58237
               889           2.58237           2.58237
               890           2.58237           2.58237
               891           2.58237           2.58237
               892           2.58237           2.58237
               893           2.58237           2.58237
               894           2.58237           2.58237
               895           2.58237           2.58237
               896           2.58237           2.58237
               897           2.58237           2.58237
               898           2.58237           2.58237
               899           2.58237           2.58237
               900           2.58237           2.58237
               901           2.58237           2.58237
               902           2.58237           2.58237
               903           2.58237           2.58237
               904           2.58237           2.58237
               905           2.58237           2.58237
               906           2.58237           2.58237
               907           2.58237           2.58237
               908           2.58237           2.58237
               909           2.58237           2.58237
               910           2.58237           2.58237
               911           2.58237           2.58237
               912           2.58237           2.58237
               913           2.58237           2.58237
               914           2.58237           2.58237
               915           2.58237           2.58237
               916           2.58237           2.58237
               917           2.58237           2.58237
               918           2.58237           2.58237
               919           2.58237           2.58237
               920           2.58237           2.58237
               921           2.58237           2.58237
               922           2.58237           2.58237
               923           2.58237           2.58237
               924           2.58237           2.58237
               925           2.58237           2.58237
               926           2.58237           2.58237
               927           2.58237           2.58237
               928           2.58237           2.58237
               929           2.58237           2.58237
               930           2.58237           2.58237
               931           2.58237           2.58237
               932           2.58237           2.58237
               933           2.58237           2.58237
               934           2.58237           2.58237
               935           2.58237           2.58237
               936           2.58237           2.58237
               937           2.58237           2.58237
               938           2.58237           2.58237
               939           2.58237           2.58237
               940           2.58237           2.58237
               941           2.58237           2.58237
               942           2.58237           2.58237
               943           2.58237           2.58237
               944           2.58237           2.58237
               945           2.58237           2.58237
               946           2.58237           2.58237
               947           2.58237           2.58237
               948           2.58237           2.58237
               949           2.58237           2.58237
               950           2.58237           2.58237
               951           2.58237           2.58237
               952           2.58237           2.58237
               953           2.58237           2.58237
               954           2.58237           2.58237
               955           2.58237           2.58237
               956           2.58237           2.58237
               957           2.58237           2.58237
               958           2.58237           2.58237
               959           2.58237           2.58237
               960           2.58237           2.58237
               961           2.58237           2.58237
               962           2.58237           2.58237
               963           2.58237           2.58237
               964           2.58237           2.58237
               965           2.58237           2.58237
               966           2.58237           2.58237
               967           2.58237           2.58237
               968           2.58237           2.58237
               969           2.58237           2.58237
               970           2.58237           2.58237
               971           2.58237           2.58237
               972           2.58237           2.58237
               973           2.58237           2.58237
               974           2.58237           2.58237
               975           2.58237           2.58237
               976           2.58237           2.58237
               977           2.58237           2.58237
               978           2.58237           2.58237
               979           2.58237           2.58237
               980           2.58237           2.58237
               981           2.58237           2.58237
               982           2.58237           2.58237
               983           2.58237           2.58237
               984           2.58237           2.58237
               985           2.58237           2.58237
               986           2.58237           2.58237
               987           2.58237           2.58237
               988           2.58237           2.58237
               989           2.58237           2.58237
               990           2.58237           2.58237
               991           2.58237           2.58237
               992           2.58237           2.58237
               993           2.58237           2.58237
               994           2.58237           2.58237
               995           2.58237           2.58237
               996           2.58237           2.58237
               997           2.58237           2.58237
               998           2.58237           2.58237
               999           2.58237           2.58237
     0    19    16     7    14    30    22    31    25    26    21    20    13    15    12    29    11    27     5     8     9     2    23    28     1    24     6    17    18     3    10     4
